,aci_value,date,location,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_001500.wav,59.09442187,20250602_001500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_003000.wav,74.39860124,20250602_003000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_004500.wav,65.36662851,20250602_004500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_010000.wav,63.87779276,20250602_010000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_011500.wav,68.76133241,20250602_011500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_013000.wav,64.05650127,20250602_013000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_014500.wav,56.30251838,20250602_014500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_020000.wav,58.63982793,20250602_020000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_021500.wav,60.65496264,20250602_021500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_023000.wav,61.55275412,20250602_023000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_024500.wav,63.2004058,20250602_024500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_030000.wav,57.01791443,20250602_030000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_031500.wav,55.79769453,20250602_031500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_033000.wav,56.47010411,20250602_033000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_034500.wav,57.38413372,20250602_034500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_040000.wav,60.98908705,20250602_040000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_041500.wav,60.53375022,20250602_041500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_043000.wav,55.28925853,20250602_043000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_044500.wav,59.26326255,20250602_044500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_050000.wav,55.06264892,20250602_050000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_051500.wav,54.95267939,20250602_051500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_053000.wav,57.79640207,20250602_053000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_054500.wav,55.79934912,20250602_054500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_060000.wav,54.21579163,20250602_060000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_061500.wav,52.69521433,20250602_061500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_063000.wav,51.19381156,20250602_063000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_064500.wav,59.05961662,20250602_064500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_070000.wav,52.72051621,20250602_070000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_071500.wav,65.00263395,20250602_071500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_073000.wav,55.44662266,20250602_073000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_074500.wav,63.02454138,20250602_074500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_080000.wav,60.2672886,20250602_080000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_081500.wav,53.21378724,20250602_081500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_083000.wav,56.86137635,20250602_083000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_084500.wav,65.71385803,20250602_084500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_090000.wav,54.24715354,20250602_090000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_091500.wav,53.89526053,20250602_091500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_093000.wav,57.88100776,20250602_093000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_094500.wav,59.54751392,20250602_094500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_100000.wav,59.74101719,20250602_100000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_101500.wav,61.75133322,20250602_101500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_103000.wav,60.39726689,20250602_103000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_104500.wav,68.7293923,20250602_104500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_110000.wav,77.82401726,20250602_110000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_111500.wav,74.42436976,20250602_111500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_113000.wav,52.92708867,20250602_113000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_114500.wav,52.00143138,20250602_114500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_120000.wav,55.87600572,20250602_120000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_121500.wav,63.71689363,20250602_121500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_123000.wav,51.44531551,20250602_123000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_124500.wav,78.14706979,20250602_124500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_130000.wav,75.75878112,20250602_130000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_131500.wav,61.50787738,20250602_131500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_133001.wav,62.0374564,20250602_133001,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_134500.wav,59.22320013,20250602_134500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_140000.wav,55.84611713,20250602_140000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_141500.wav,58.54612485,20250602_141500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_143000.wav,59.29419964,20250602_143000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_144500.wav,58.03482618,20250602_144500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_150000.wav,53.36359257,20250602_150000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_151500.wav,59.12996695,20250602_151500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_153000.wav,74.03862394,20250602_153000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_154500.wav,57.8662419,20250602_154500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_160000.wav,61.3893208,20250602_160000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_161500.wav,63.8175457,20250602_161500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_163000.wav,50.79857197,20250602_163000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_164500.wav,62.5864888,20250602_164500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_170000.wav,59.9769844,20250602_170000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_171500.wav,73.06952535,20250602_171500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_173000.wav,74.34160545,20250602_173000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_174500.wav,60.08824386,20250602_174500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_180000.wav,74.6857078,20250602_180000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_181500.wav,74.14829663,20250602_181500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_183000.wav,65.7326291,20250602_183000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_184500.wav,69.40043278,20250602_184500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_190000.wav,66.49129266,20250602_190000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_191500.wav,69.14193188,20250602_191500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_193000.wav,71.56216041,20250602_193000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_194500.wav,71.77976331,20250602_194500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_200000.wav,69.11764412,20250602_200000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_201500.wav,62.8247229,20250602_201500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_203000.wav,59.42219708,20250602_203000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_204500.wav,63.18651775,20250602_204500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_210000.wav,58.85251489,20250602_210000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_211500.wav,59.69565266,20250602_211500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_213000.wav,67.78458565,20250602_213000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_214500.wav,65.44796102,20250602_214500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_220000.wav,66.36394508,20250602_220000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_221500.wav,60.36350424,20250602_221500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_223000.wav,54.45300098,20250602_223000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_224500.wav,63.06740176,20250602_224500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_230000.wav,59.71076213,20250602_230000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_231500.wav,52.33752012,20250602_231500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_233000.wav,59.12292523,20250602_233000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250602_234500.wav,61.4268859,20250602_234500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_000000.wav,67.93237168,20250603_000000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_001500.wav,64.56581319,20250603_001500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_003000.wav,72.73370481,20250603_003000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_004500.wav,63.95720638,20250603_004500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_010000.wav,53.56945329,20250603_010000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_011500.wav,53.67798045,20250603_011500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_013000.wav,51.12324916,20250603_013000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_014500.wav,53.12080637,20250603_014500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_020000.wav,53.96191352,20250603_020000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_021500.wav,56.01657839,20250603_021500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_023000.wav,53.39335754,20250603_023000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_024500.wav,58.47934107,20250603_024500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_030000.wav,54.01897904,20250603_030000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_031500.wav,59.08743016,20250603_031500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_033000.wav,56.79239703,20250603_033000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_034500.wav,58.19135911,20250603_034500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_040000.wav,54.46782723,20250603_040000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_041500.wav,60.17091062,20250603_041500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_043000.wav,64.18334183,20250603_043000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_044500.wav,60.14846311,20250603_044500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_050000.wav,60.59229378,20250603_050000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_051500.wav,63.43316778,20250603_051500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_053000.wav,64.00868785,20250603_053000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_054500.wav,75.87457891,20250603_054500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_060000.wav,57.12019633,20250603_060000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_061500.wav,55.22266856,20250603_061500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_063000.wav,54.08079361,20250603_063000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_064500.wav,52.9688453,20250603_064500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_070000.wav,52.15127659,20250603_070000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_071500.wav,52.33114357,20250603_071500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_073000.wav,56.37317693,20250603_073000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_074500.wav,58.2776716,20250603_074500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_080000.wav,51.98872546,20250603_080000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_081500.wav,53.45989443,20250603_081500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_083000.wav,68.63475473,20250603_083000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_084500.wav,57.03478669,20250603_084500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_090000.wav,53.22851903,20250603_090000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_091500.wav,58.55631834,20250603_091500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_093000.wav,60.58365061,20250603_093000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_094500.wav,56.7973777,20250603_094500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_100000.wav,55.24940362,20250603_100000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_101500.wav,67.90186959,20250603_101500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_103000.wav,57.98606955,20250603_103000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_104500.wav,65.16833784,20250603_104500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_110000.wav,58.96180022,20250603_110000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_111500.wav,54.71425298,20250603_111500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_113000.wav,54.9553318,20250603_113000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_114500.wav,56.39236524,20250603_114500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_120000.wav,54.06090383,20250603_120000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_121500.wav,53.46909096,20250603_121500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_123000.wav,53.84868929,20250603_123000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_124500.wav,52.91913175,20250603_124500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_130000.wav,52.53678516,20250603_130000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_131500.wav,53.64382776,20250603_131500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_133000.wav,53.46309857,20250603_133000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_134500.wav,52.3408232,20250603_134500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_140000.wav,50.86578697,20250603_140000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_141500.wav,53.49383752,20250603_141500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_143000.wav,52.54616231,20250603_143000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_144500.wav,61.49597838,20250603_144500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_150000.wav,56.75423573,20250603_150000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_151500.wav,59.60042105,20250603_151500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_153000.wav,54.99855926,20250603_153000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_154500.wav,56.034334,20250603_154500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_160000.wav,56.29584221,20250603_160000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_161500.wav,57.92072945,20250603_161500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_163000.wav,79.23092427,20250603_163000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_164500.wav,77.85224642,20250603_164500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_170000.wav,68.12473267,20250603_170000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_171500.wav,62.95277498,20250603_171500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_173000.wav,58.63192178,20250603_173000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_174500.wav,94.21767024,20250603_174500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_180000.wav,67.34968984,20250603_180000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_181500.wav,66.26357562,20250603_181500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_183000.wav,76.90009449,20250603_183000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_184500.wav,62.44285602,20250603_184500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_190000.wav,65.73618171,20250603_190000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_191500.wav,70.17795117,20250603_191500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_193000.wav,62.04188656,20250603_193000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_194500.wav,65.09827826,20250603_194500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_200000.wav,58.08241793,20250603_200000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_201500.wav,60.75532105,20250603_201500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_203000.wav,61.89860254,20250603_203000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_204500.wav,69.53632089,20250603_204500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_210000.wav,60.27721055,20250603_210000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_211500.wav,60.9557515,20250603_211500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_213000.wav,61.00835985,20250603_213000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_214500.wav,64.83220847,20250603_214500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_220000.wav,76.70010272,20250603_220000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_221500.wav,70.80242912,20250603_221500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_223000.wav,60.97999271,20250603_223000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_224500.wav,61.86616445,20250603_224500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_230000.wav,61.16975319,20250603_230000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_231500.wav,63.41160128,20250603_231500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_233000.wav,56.19181235,20250603_233000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250603_234500.wav,64.7759466,20250603_234500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250604_000000.wav,70.20348842,20250604_000000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250604_001500.wav,89.63881018,20250604_001500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250604_003000.wav,60.44763695,20250604_003000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250604_004500.wav,62.19575997,20250604_004500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250604_010000.wav,54.94983176,20250604_010000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250604_011500.wav,55.15261753,20250604_011500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250604_013000.wav,59.72829231,20250604_013000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250604_014500.wav,56.34926996,20250604_014500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250604_020000.wav,57.028815,20250604_020000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250604_021500.wav,55.84385994,20250604_021500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250604_023000.wav,51.96986595,20250604_023000,LVR,
