Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Center Freq (Hz)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	BW 50% (Hz)	BW 90% (Hz)	Center Time Rel.	Time 5% Rel.	Time 25% Rel.	Time 75% Rel.	Time 95% Rel.	Dur 50% (s)	Dur 90% (s)	colour	source	type	site
4767	Spectrogram 1	1	712434.924593457	712435.157568287	58.608	937.729	S1130_048K_MGV_10457639_20250520_114500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_114500.flac	43.1003	234.375	70.312	117.188	492.188	750	375	679.688	0.5	0	0.3	0.8	1	0.1067	0.2133	green	NA	NA	MGV
4770	Spectrogram 1	1	712433.625310755	712435.193410568	0	1040.293	S1130_048K_MGV_10457639_20250520_114500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_114500.flac	41.8011	93.75	46.875	46.875	164.062	562.5	117.188	515.625	0.7361	0.1528	0.5	0.75	0.8472	0.384	1.0667	green	NA	NA	MGV
4771	Spectrogram 1	1	712435.265095131	712435.578715094	0	2095.238	S1130_048K_MGV_10457639_20250520_114500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_114500.flac	43.4409	164.062	0	46.875	539.062	1617.188	492.188	1617.188	0.4615	0.0769	0.2308	0.6923	1	0.128	0.256	green	NA	NA	MGV
4772	Spectrogram 1	1	712435.569754524	712435.740005361	0	307.692	S1130_048K_MGV_10457639_20250520_114500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_114500.flac	43.7455	46.875	0	23.438	117.188	257.812	93.75	257.812	0.5714	0	0.1429	0.8571	1	0.1067	0.1493	green	NA	NA	MGV
4773	Spectrogram 1	1	712436.429969279	712437.039288064	29.304	1025.641	S1130_048K_MGV_10457639_20250520_114500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_114500.flac	44.6057	234.375	46.875	117.188	421.875	726.562	304.688	679.688	0.5714	0.1071	0.4643	0.7143	0.9286	0.1493	0.4907	green	NA	NA	MGV
4774	Spectrogram 1	1	712438.132477648	712438.383373618	0	1054.945	S1130_048K_MGV_10457639_20250520_114500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_114500.flac	46.3082	117.188	0	23.438	328.125	750	304.688	750	0.4545	0.0909	0.1818	0.7273	0.9091	0.128	0.192	green	NA	NA	MGV
4776	Spectrogram 1	1	712438.383373618	712438.526742744	0	322.344	S1130_048K_MGV_10457639_20250520_114500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_114500.flac	46.5591	46.875	0	23.438	117.188	234.375	93.75	234.375	0.4	0	0.2	1	1	0.0853	0.1067	green	NA	NA	MGV
4777	Spectrogram 1	1	712438.392334189	712438.732835863	0	688.645	S1130_048K_MGV_10457639_20250520_114500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_114500.flac	46.5681	117.188	0	46.875	304.688	585.938	257.812	585.938	0.4667	0.0667	0.2	0.7333	1	0.1707	0.2987	green	NA	NA	MGV
4778	Spectrogram 1	1	712441.769983952	712442.146327907	0	600.733	S1130_048K_MGV_10457639_20250520_114500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_114500.flac	49.9457	210.938	0	93.75	257.812	539.062	164.062	539.062	0.8824	0.0588	0.4118	0.9412	1	0.192	0.3413	green	NA	NA	MGV
4779	Spectrogram 1	1	712443.329123195	712443.884678558	58.608	1010.989	S1130_048K_MGV_10457639_20250520_114500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_114500.flac	51.5049	234.375	70.312	140.625	421.875	726.562	281.25	656.25	0.64	0.12	0.52	0.76	0.96	0.128	0.448	green	NA	NA	MGV
4780	Spectrogram 1	1	712444.476076202	712444.753853883	0	527.473	S1130_048K_MGV_10457639_20250520_114500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_114500.flac	52.6518	93.75	0	23.438	210.938	468.75	187.5	468.75	0.4167	0.0833	0.25	0.6667	0.9167	0.1067	0.2133	green	NA	NA	MGV
4781	Spectrogram 1	1	712445.094355557	712445.318369817	14.652	571.429	S1130_048K_MGV_10457639_20250520_114500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_114500.flac	53.2701	117.188	23.438	46.875	257.812	539.062	210.938	515.625	0.5	0.1	0.3	0.8	1	0.1067	0.192	green	NA	NA	MGV
4782	Spectrogram 1	1	712445.363172668	712445.694713772	0	512.821	S1130_048K_MGV_10457639_20250520_114500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_114500.flac	53.5389	93.75	0	23.438	210.938	421.875	187.5	421.875	0.5	0.0714	0.2143	0.7143	0.9286	0.1493	0.256	green	NA	NA	MGV
4783	Spectrogram 1	1	712444.458155061	712445.748477194	0	644.689	S1130_048K_MGV_10457639_20250520_114500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_114500.flac	52.6339	93.75	23.438	46.875	164.062	445.312	117.188	421.875	0.8833	0.1833	0.6	0.9	0.9167	0.384	0.9387	green	NA	NA	MGV
4785	Spectrogram 1	1	712440.98145376	712441.384679426	0	1010.989	S1130_048K_MGV_10457639_20250520_114500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_114500.flac	49.1572	210.938	0	117.188	281.25	656.25	164.062	656.25	0.8235	0.0588	0.4118	0.9412	1	0.192	0.3413	green	NA	NA	MGV
4789	Spectrogram 1	1	712440.381095545	712441.545969693	0	1069.597	S1130_048K_MGV_10457639_20250520_114500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_114500.flac	48.5569	93.75	23.438	70.312	187.5	562.5	117.188	539.062	0.9815	0.1481	0.6296	0.9815	1	0.4053	0.9813	green	NA	NA	MGV
4790	Spectrogram 1	1	712448.886553128	712449.621319898	0	996.337	S1130_048K_MGV_10457639_20250520_114500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_114500.flac	57.0623	210.938	23.438	93.75	398.438	703.125	304.688	679.688	0.4848	0.0303	0.3333	0.6364	0.9091	0.2133	0.6187	green	NA	NA	MGV
4792	Spectrogram 1	1	712450.096230127	712450.687627771	0	981.685	S1130_048K_MGV_10457639_20250520_114500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_114500.flac	58.272	210.938	23.438	93.75	375	679.688	281.25	656.25	0.6154	0.0385	0.3846	0.7308	0.9231	0.192	0.4907	green	NA	NA	MGV
4796	Spectrogram 1	1	713005.103815281	713005.426395815	0	630.037	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	13.2796	140.625	0	70.312	257.812	562.5	187.5	562.5	0.5	0.0714	0.2857	0.6429	0.9286	0.1067	0.256	green	NA	NA	MGV
4798	Spectrogram 1	1	713010.71313233	713010.901304308	0	644.689	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	18.8889	140.625	0	46.875	281.25	539.062	234.375	539.062	0.5714	0	0.2857	0.8571	1	0.0853	0.1493	green	NA	NA	MGV
4802	Spectrogram 1	1	713011.786913046	713011.966124454	0	424.908	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	19.9627	117.188	0	46.875	210.938	375	164.062	375	0.5714	0	0.2857	0.8571	1	0.0853	0.1493	green	NA	NA	MGV
4806	Spectrogram 1	1	713013.157880312	713013.328131149	0	2549.451	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	21.3336	187.5	0	70.312	492.188	1875	421.875	1875	0.5714	0	0.2857	0.8571	1	0.0853	0.1493	green	NA	NA	MGV
4811	Spectrogram 1	1	713015.774366859	713015.926696555	0	2534.799	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	23.9501	187.5	0	70.312	515.625	1921.875	445.312	1921.875	0.5	0	0.1667	0.6667	1	0.064	0.128	green	NA	NA	MGV
4813	Spectrogram 1	1	713017.441032947	713017.611283784	0	351.648	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	25.6168	93.75	0	46.875	187.5	304.688	140.625	304.688	0.5714	0	0.2857	0.8571	1	0.0853	0.1493	green	NA	NA	MGV
4815	Spectrogram 1	1	713036.338875847	713036.500166114	0	659.341	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	44.5146	117.188	0	46.875	304.688	562.5	257.812	562.5	0.5	0	0.1667	0.6667	1	0.064	0.128	green	NA	NA	MGV
4816	Spectrogram 1	1	713036.177585581	713036.338875847	0	717.949	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	44.3533	140.625	0	70.312	281.25	562.5	210.938	562.5	0.5714	0	0.2857	0.8571	1	0.0853	0.1493	green	NA	NA	MGV
4817	Spectrogram 1	1	713036.186546151	713036.527047825	0	747.253	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	44.3623	140.625	0	70.312	304.688	609.375	234.375	609.375	0.5333	0.0667	0.2667	0.6667	1	0.128	0.2987	green	NA	NA	MGV
4822	Spectrogram 1	1	712996.653997427	712996.797366553	0	630.037	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	4.8297	117.188	0	46.875	304.688	539.062	257.812	539.062	0.6	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	MGV
4823	Spectrogram 1	1	712995.919230657	712996.071560353	14.652	688.645	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	4.095	164.062	23.438	70.312	351.562	562.5	281.25	539.062	0.5	0	0.3333	0.6667	1	0.0427	0.128	green	NA	NA	MGV
4825	Spectrogram 1	1	712994.897725635	712995.02317362	0	761.905	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	3.0735	117.188	0	46.875	351.562	562.5	304.688	562.5	0.6	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	MGV
4843	Spectrogram 1	1	713020.937143117	713021.053630532	0	630.037	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	29.1129	117.188	0	46.875	304.688	539.062	257.812	539.062	0.5	0	0.25	1	1	0.064	0.0853	green	NA	NA	MGV
4844	Spectrogram 1	1	713021.062591102	713021.170117947	14.652	483.516	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	29.2383	117.188	23.438	70.312	234.375	445.312	164.062	421.875	0.5	0	0.25	1	1	0.064	0.0853	green	NA	NA	MGV
4845	Spectrogram 1	1	713020.937143117	713021.179078517	0	644.689	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	29.1129	140.625	0	70.312	210.938	539.062	140.625	539.062	0.6	0.1	0.3	0.8	1	0.1067	0.192	green	NA	NA	MGV
4850	Spectrogram 1	1	713022.621730346	713022.809902324	0	410.256	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	30.7975	117.188	0	46.875	187.5	328.125	140.625	328.125	0.625	0	0.25	0.875	1	0.1067	0.1707	green	NA	NA	MGV
4851	Spectrogram 1	1	713023.114561716	713023.257930842	0	732.601	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	31.2903	117.188	0	46.875	328.125	562.5	281.25	562.5	0.5	0	0.1667	0.6667	1	0.064	0.128	green	NA	NA	MGV
4855	Spectrogram 1	1	713023.087680005	713023.786604493	0	776.557	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	31.2634	140.625	23.438	70.312	304.688	609.375	234.375	585.938	0.5806	0.0645	0.2581	0.8065	0.9677	0.3627	0.5973	green	NA	NA	MGV
4856	Spectrogram 1	1	713024.225672441	713024.386962708	58.608	996.337	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	32.4014	210.938	70.312	117.188	421.875	726.562	304.688	656.25	0.5714	0	0.2857	0.8571	1	0.0853	0.1493	green	NA	NA	MGV
4857	Spectrogram 1	1	713024.333199286	713024.476568411	0	454.212	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	32.509	93.75	0	46.875	210.938	421.875	164.062	421.875	0.5	0	0.1667	0.6667	1	0.064	0.128	green	NA	NA	MGV
4858	Spectrogram 1	1	713025.229256322	713025.363664878	14.652	586.081	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	33.405	140.625	23.438	70.312	351.562	539.062	281.25	515.625	0.6	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	MGV
4859	Spectrogram 1	1	713025.587679137	713025.766890544	0	498.168	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	33.7634	117.188	0	46.875	210.938	445.312	164.062	445.312	0.5714	0	0.2857	0.8571	1	0.0853	0.1493	green	NA	NA	MGV
4869	Spectrogram 1	1	713028.297491618	713028.485663596	43.956	761.905	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	36.4733	164.062	46.875	93.75	304.688	585.938	210.938	539.062	0.625	0.125	0.375	0.875	1	0.0853	0.1493	green	NA	NA	MGV
4871	Spectrogram 1	1	713028.037635078	713028.172043633	29.304	644.689	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	36.2134	187.5	46.875	93.75	398.438	562.5	304.688	515.625	0.6	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	MGV
4872	Spectrogram 1	1	713028.028674507	713028.485663596	0	805.861	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	36.2044	140.625	0	70.312	304.688	609.375	234.375	609.375	0.4286	0.0476	0.2381	0.7143	1	0.2133	0.4267	green	NA	NA	MGV
4873	Spectrogram 1	1	713050.680996391	713051.272394035	14.652	908.425	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	58.8567	164.062	23.438	93.75	328.125	632.812	234.375	609.375	0.5926	0.0741	0.2963	0.8889	1	0.3413	0.5333	green	NA	NA	MGV
4874	Spectrogram 1	1	713050.573469547	713050.725799243	43.956	2666.667	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	58.7492	281.25	46.875	117.188	585.938	2156.25	468.75	2109.375	0.5	0	0.1667	0.6667	1	0.064	0.128	green	NA	NA	MGV
4875	Spectrogram 1	1	713050.322573576	713050.537627265	29.304	703.297	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	58.4983	140.625	46.875	117.188	257.812	562.5	140.625	515.625	0.7778	0.1111	0.3333	0.8889	1	0.1067	0.1707	green	NA	NA	MGV
4876	Spectrogram 1	1	713050.116480458	713050.313613006	0	2578.755	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	58.2922	164.062	0	70.312	468.75	1875	398.438	1875	0.5	0	0.25	0.875	1	0.1067	0.1707	green	NA	NA	MGV
4877	Spectrogram 1	1	713050.116480458	713050.743720383	14.652	2681.319	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	58.2922	187.5	46.875	93.75	492.188	1875	398.438	1828.125	0.5714	0.0714	0.2857	0.8571	0.9643	0.3413	0.5333	green	NA	NA	MGV
4880	Spectrogram 1	1	713048.969527451	713049.139778288	0	717.949	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	57.1453	140.625	0	70.312	281.25	562.5	210.938	562.5	0.5714	0	0.2857	0.8571	1	0.0853	0.1493	green	NA	NA	MGV
4881	Spectrogram 1	1	713048.790316044	713048.969527451	0	2666.667	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	56.9661	187.5	0	70.312	515.625	1992.188	445.312	1992.188	0.5714	0	0.2857	0.8571	1	0.0853	0.1493	green	NA	NA	MGV
4882	Spectrogram 1	1	713048.45877494	713048.664868059	14.652	2637.363	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	56.6345	164.062	23.438	117.188	468.75	1921.875	351.562	1898.438	0.6667	0.1111	0.3333	0.8889	1	0.1067	0.1707	green	NA	NA	MGV
4883	Spectrogram 1	1	713048.019706992	713048.163076118	29.304	2622.711	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	56.1955	281.25	46.875	117.188	585.938	2109.375	468.75	2062.5	0.5	0	0.1667	0.6667	1	0.064	0.128	green	NA	NA	MGV
4884	Spectrogram 1	1	713048.028667563	713048.978488022	14.652	2769.231	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	56.2044	187.5	46.875	117.188	515.625	1898.438	398.438	1851.562	0.5814	0.0698	0.2791	0.8372	1	0.512	0.8533	green	NA	NA	MGV
4885	Spectrogram 1	1	713048.163076118	713048.378129807	0	967.033	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	56.3388	140.625	0	70.312	234.375	632.812	164.062	632.812	0.6667	0	0.3333	0.8889	1	0.1067	0.192	green	NA	NA	MGV
4886	Spectrogram 1	1	713047.867377296	713048.055549274	0	937.729	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	56.0431	140.625	0	70.312	281.25	632.812	210.938	632.812	0.625	0	0.25	0.875	1	0.1067	0.1707	green	NA	NA	MGV
4887	Spectrogram 1	1	713047.7150476	713047.849456155	0	761.905	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	55.8908	117.188	0	46.875	351.562	562.5	304.688	562.5	0.6	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	MGV
4888	Spectrogram 1	1	713047.831535015	713048.405011518	29.304	967.033	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	56.0073	164.062	46.875	93.75	351.562	679.688	257.812	632.812	0.56	0.08	0.28	0.88	1	0.32	0.4907	green	NA	NA	MGV
4890	Spectrogram 1	1	713039.476563203	713039.682656322	0	424.908	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	47.6523	140.625	0	70.312	164.062	351.562	93.75	351.562	0.6667	0	0.3333	0.8889	1	0.1067	0.192	green	NA	NA	MGV
4891	Spectrogram 1	1	713038.91204727	713039.100219248	0	498.168	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	47.0878	117.188	0	46.875	210.938	445.312	164.062	445.312	0.5714	0	0.2857	0.8571	1	0.0853	0.1493	green	NA	NA	MGV
4892	Spectrogram 1	1	713039.960434003	713040.184448262	14.652	483.516	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	48.1362	140.625	23.438	93.75	187.5	421.875	93.75	398.438	0.7778	0.1111	0.3333	0.8889	1	0.1067	0.1707	green	NA	NA	MGV
