Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Center Freq (Hz)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	BW 50% (Hz)	BW 90% (Hz)	Center Time Rel.	Time 5% Rel.	Time 25% Rel.	Time 75% Rel.	Time 95% Rel.	Dur 50% (s)	Dur 90% (s)	colour	source	type	site	pulse count
3824	Spectrogram 1	1	21019.473100000	21019.858404526	0.000	322.344	S1130_048K_MGV_10457639_20250520_073000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_073000.flac	19.4731	164.062	0.000	70.312	234.375	304.688	164.062	304.688	0.1765	0.0000	0.1765	0.2941	0.8235	0.0427	0.2987	green	aquatic	harmonic	MGV	
3853	Spectrogram 1	1	21032.885200000	21033.145056541	31.621	616.601	S1130_048K_MGV_10457639_20250520_073000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_073000.flac	32.8852	210.938	46.875	117.188	257.812	375.000	140.625	328.125	0.2727	0.0909	0.2727	0.3636	0.9091	0.0213	0.1920	green	aquatic	chain	MGV	2
3878	Spectrogram 1	1	21612.885300000	21613.288525667	0.000	864.469	S1130_048K_MGV_10457639_20250520_074500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_074500.flac	12.8853	93.750	0.000	46.875	210.938	679.688	164.062	679.688	0.5556	0.0000	0.2222	0.7778	0.9444	0.2133	0.3627	green	aquatic	harmonic	MGV	
3895	Spectrogram 1	1	21651.747300000	21652.060919963	0.000	245.734	S1130_048K_MGV_10457639_20250520_074500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_074500.flac	51.7473	70.312	0.000	23.438	117.188	187.500	93.750	187.500	0.5714	0.0000	0.2143	0.8571	1.0000	0.1920	0.2987	green	aquatic	harmonic	MGV	
3905	Spectrogram 1	1	21633.113400000	21633.489743955	0.000	284.585	S1130_048K_MGV_10457639_20250520_074500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_074500.flac	33.1134	70.312	0.000	23.438	117.188	210.938	93.750	210.938	0.6250	0.0000	0.1875	0.8125	0.9375	0.2133	0.3200	green	aquatic	harmonic	MGV	
3923	Spectrogram 1	1	21643.557300000	21645.627191754	0.000	805.461	S1130_048K_MGV_10457639_20250520_074500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_074500.flac	43.5573	140.625	23.438	70.312	304.688	656.250	234.375	632.812	0.4062	0.0312	0.1771	0.6875	0.9271	1.0453	1.8347	green	aquatic	chain	MGV	5
3968	Spectrogram 1	1	22218.097100000	22219.208210725	0.000	776.557	S1130_048K_MGV_10457639_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_080000.flac	18.0971	117.188	23.438	70.312	234.375	585.938	164.062	562.500	0.2941	0.0196	0.1569	0.5686	0.9216	0.4480	0.9813	green	aquatic	chain	MGV	3
3969	Spectrogram 1	1	22217.675900000	22218.079125666	0.000	1054.945	S1130_048K_MGV_10457639_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_080000.flac	17.6759	117.188	0.000	70.312	210.938	726.562	140.625	726.562	0.5000	0.0000	0.2222	0.6667	0.8889	0.1707	0.3413	green	aquatic	harmonic	MGV	
4136	Spectrogram 1	1	22812.078900000	22812.419401674	0.000	996.337	S1130_048K_MGV_10457639_20250520_091500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_091500.flac	12.0789	117.188	0.000	46.875	351.562	796.875	304.688	796.875	0.4667	0.0000	0.2000	0.7333	0.9333	0.1707	0.2987	green	aquatic	harmonic	MGV	
4137	Spectrogram 1	1	22828.405000000	22828.924713081	0.000	932.806	S1130_048K_MGV_10457639_20250520_091500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_091500.flac	28.4050	140.625	0.000	70.312	351.562	773.438	281.250	773.438	0.4348	0.0435	0.2174	0.7391	0.9565	0.2560	0.4480	green	aquatic	harmonic	MGV	
4152	Spectrogram 1	1	22855.026900000	22855.528691940	0.000	846.416	S1130_048K_MGV_10457639_20250520_091500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_091500.flac	55.0269	117.188	0.000	46.875	328.125	703.125	281.250	703.125	0.4545	0.0455	0.1818	0.7273	0.9545	0.2560	0.4267	green	aquatic	harmonic	MGV	
4153	Spectrogram 1	1	22858.163100000	22858.342311407	163.823	1255.973	S1130_048K_MGV_10457639_20250520_091500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_091500.flac	58.1631	468.750	187.500	281.250	773.438	1171.875	492.188	984.375	0.4286	0.0000	0.1429	0.7143	1.0000	0.0853	0.1493	green	aquatic	chain	MGV	2
4154	Spectrogram 1	1	22859.193500000	22859.677370800	191.126	1051.195	S1130_048K_MGV_10457639_20250520_091500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_091500.flac	59.1935	445.312	210.938	304.688	679.688	937.500	375.000	726.562	0.5000	0.0455	0.2273	0.7727	0.9545	0.2560	0.4267	green	aquatic	chain	MGV	2
4176	Spectrogram 1	1	23453.855900000	23454.330810229	13.652	941.980	S1130_048K_MGV_10457639_20250520_093000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_093000.flac	53.8559	187.500	23.438	70.312	351.562	773.438	281.250	750.000	0.4762	0.0000	0.1905	0.7619	1.0000	0.2560	0.4480	green	aquatic	harmonic	MGV	
4206	Spectrogram 1	1	24039.827500000	24040.356173651	0.000	869.565	S1130_048K_MGV_10457639_20250520_094500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_094500.flac	39.8275	187.500	0.000	70.312	304.688	656.250	234.375	656.250	0.5833	0.0417	0.3333	0.8333	1.0000	0.2560	0.4907	green	aquatic	chain	MGV	8
4212	Spectrogram 1	1	24042.470900000	24042.811401674	15.810	901.186	S1130_048K_MGV_10457639_20250520_094500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_094500.flac	42.4709	164.062	23.438	70.312	351.562	679.688	281.250	656.250	0.6667	0.0000	0.3333	0.8000	1.0000	0.1493	0.3200	green	aquatic	chain	MGV	5
4213	Spectrogram 1	1	24042.193100000	24042.470877682	31.621	901.186	S1130_048K_MGV_10457639_20250520_094500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_094500.flac	42.1931	187.500	46.875	93.750	375.000	726.562	281.250	679.688	0.6667	0.0000	0.3333	0.9167	1.0000	0.1493	0.2560	green	aquatic	harmonic	MGV	
4214	Spectrogram 1	1	24041.996000000	24042.193132548	15.810	932.806	S1130_048K_MGV_10457639_20250520_094500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_094500.flac	41.9960	164.062	23.438	46.875	421.875	750.000	375.000	726.562	0.5000	0.0000	0.2500	0.8750	1.0000	0.1067	0.1707	green	aquatic	harmonic	MGV	
4215	Spectrogram 1	1	24042.031800000	24042.461907377	31.621	916.996	S1130_048K_MGV_10457639_20250520_094500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_094500.flac	42.0318	187.500	46.875	93.750	375.000	703.125	281.250	656.250	0.6316	0.0526	0.4211	0.8421	1.0000	0.1707	0.3840	green	aquatic	chain	MGV	
4220	Spectrogram 1	1	24045.277800000	24045.896079356	0.000	286.689	S1130_048K_MGV_10457639_20250520_094500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_094500.flac	45.2778	140.625	0.000	70.312	210.938	257.812	140.625	257.812	0.6071	0.0714	0.3571	0.8571	1.0000	0.2987	0.5547	green	aquatic	chain	MGV	2
4222	Spectrogram 1	1	24053.629000000	24054.068067948	27.304	846.416	S1130_048K_MGV_10457639_20250520_094500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_094500.flac	53.6290	187.500	46.875	93.750	375.000	656.250	281.250	609.375	0.6000	0.0500	0.4000	0.8500	1.0000	0.1920	0.4053	green	aquatic	chain	MGV	5
4230	Spectrogram 1	1	24052.719300000	24052.970195970	40.956	655.290	S1130_048K_MGV_10457639_20250520_094500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_094500.flac	52.7193	164.062	46.875	70.312	375.000	585.938	304.688	539.062	0.6000	0.0000	0.3000	0.8000	1.0000	0.1067	0.2133	green	aquatic	chain	MGV	2
4231	Spectrogram 1	1	24052.029300000	24052.513170800	13.652	450.512	S1130_048K_MGV_10457639_20250520_094500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_094500.flac	52.0293	140.625	23.438	70.312	234.375	398.438	164.062	375.000	0.5455	0.0455	0.3636	0.8182	1.0000	0.2133	0.4480	green	aquatic	chain	MGV	4
4244	Spectrogram 1	1	24646.792100000	24647.141562244	0.000	941.980	S1130_048K_MGV_10457639_20250520_100000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_100000.flac	46.7921	187.500	46.875	164.062	257.812	539.062	93.750	492.188	0.4667	0.0000	0.2000	0.6000	0.9333	0.1280	0.2987	green	aquatic	harmonic	MGV	
4245	Spectrogram 1	1	24646.362000000	24646.657698822	0.000	914.676	S1130_048K_MGV_10457639_20250520_100000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_100000.flac	46.3620	187.500	46.875	140.625	257.812	515.625	117.188	468.750	0.4615	0.0000	0.2308	0.6923	0.9231	0.1280	0.2560	green	aquatic	harmonic	MGV	
4246	Spectrogram 1	1	24644.811800000	24645.277749659	0.000	860.068	S1130_048K_MGV_10457639_20250520_100000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_100000.flac	44.8118	210.938	46.875	164.062	281.250	562.500	117.188	515.625	0.3333	0.0476	0.1429	0.4762	0.8095	0.1493	0.3413	green	aquatic	chain	MGV	5
4248	Spectrogram 1	1	24642.114700000	24642.652334222	0.000	860.068	S1130_048K_MGV_10457639_20250520_100000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_100000.flac	42.1147	210.938	46.875	164.062	281.250	562.500	117.188	515.625	0.2917	0.0417	0.1250	0.4583	0.7917	0.1707	0.3840	green	aquatic	chain	MGV	8
4250	Spectrogram 1	1	24636.684600000	24637.078865096	0.000	822.134	S1130_048K_MGV_10457639_20250520_100000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_100000.flac	36.6846	210.938	46.875	164.062	257.812	539.062	93.750	492.188	0.3889	0.0000	0.1667	0.5556	0.8889	0.1493	0.3413	green	aquatic	harmonic	MGV	
4260	Spectrogram 1	1	24618.906800000	24619.184577681	0.000	996.337	S1130_048K_MGV_10457639_20250520_100000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_100000.flac	18.9068	187.500	46.875	140.625	234.375	515.625	93.750	468.750	0.5000	0.0000	0.2500	0.6667	0.9167	0.1067	0.2347	green	aquatic	harmonic	MGV	
4262	Spectrogram 1	1	24618.485700000	24648.351281028	0.000	131.868	S1130_048K_MGV_10457639_20250520_100000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_100000.flac	18.4857	70.312	23.438	46.875	93.750	117.188	46.875	93.750	0.4067	0.0508	0.2873	0.7698	0.9635	14.4000	27.2427	green	aquatic	harmonic	MGV	
4268	Spectrogram 1	1	24609.507200000	24609.973149659	14.652	776.557	S1130_048K_MGV_10457639_20250520_100000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_100000.flac	9.5072	210.938	46.875	164.062	281.250	539.062	117.188	492.188	0.3333	0.0476	0.1429	0.4762	0.8095	0.1493	0.3413	green	aquatic	chain	MGV	7
4269	Spectrogram 1	1	24608.799300000	24609.184604525	0.000	879.121	S1130_048K_MGV_10457639_20250520_100000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_100000.flac	8.7993	210.938	46.875	164.062	257.812	539.062	93.750	492.188	0.4118	0.0000	0.1765	0.5882	0.8824	0.1493	0.3200	green	aquatic	harmonic	MGV	
4270	Spectrogram 1	1	24608.252700000	24608.584241104	0.000	791.209	S1130_048K_MGV_10457639_20250520_100000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_100000.flac	8.2527	187.500	46.875	140.625	257.812	515.625	117.188	468.750	0.4667	0.0000	0.2000	0.6000	0.9333	0.1280	0.2987	green	aquatic	harmonic	MGV	
4271	Spectrogram 1	1	24608.261600000	24609.166617607	0.000	879.121	S1130_048K_MGV_10457639_20250520_100000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_100000.flac	8.2616	187.500	46.875	140.625	281.250	585.938	140.625	539.062	0.1951	0.0244	0.0976	0.3659	1.0000	0.2347	0.8533	green	aquatic	chain	MGV	
4274	Spectrogram 1	1	24604.740100000	24605.994579851	0.000	688.645	S1130_048K_MGV_10457639_20250520_100000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_100000.flac	4.7401	187.500	46.875	140.625	257.812	562.500	117.188	515.625	0.1930	0.0175	0.1053	0.7193	0.9298	0.7467	1.1093	green	aquatic	chain	MGV	22
4276	Spectrogram 1	1	24600.035800000	24600.483828519	0.000	893.773	S1130_048K_MGV_10457639_20250520_100000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_100000.flac	0.0358	210.938	46.875	164.062	281.250	562.500	117.188	515.625	0.3500	0.0500	0.1500	0.5000	0.8500	0.1493	0.3413	green	aquatic	harmonic	MGV	
4277	Spectrogram 1	1	24600.851200000	24600.985608555	0.000	849.817	S1130_048K_MGV_10457639_20250520_100000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_100000.flac	0.8512	187.500	46.875	164.062	234.375	515.625	70.312	468.750	0.5000	0.0000	0.1667	0.8333	1.0000	0.0853	0.1280	green	aquatic	harmonic	MGV	
4279	Spectrogram 1	1	24601.272400000	24601.926521636	29.304	923.077	S1130_048K_MGV_10457639_20250520_100000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_100000.flac	1.2724	210.938	70.312	164.062	281.250	585.938	117.188	515.625	0.2667	0.0333	0.1333	0.3667	0.7333	0.1493	0.4480	green	aquatic	harmonic	MGV	
4280	Spectrogram 1	1	24600.851200000	24601.908547303	0.000	952.381	S1130_048K_MGV_10457639_20250520_100000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_100000.flac	0.8512	187.500	46.875	140.625	257.812	609.375	117.188	562.500	0.1837	0.0204	0.1020	0.5510	0.8980	0.4693	0.9173	green	aquatic	chain	MGV	
4287	Spectrogram 1	1	25201.397900000	25201.980337074	0.000	923.077	S1130_048K_MGV_10457639_20250520_101500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_101500.flac	1.3979	140.625	23.438	93.750	234.375	679.688	140.625	656.250	0.5000	0.0769	0.3462	0.5769	0.9231	0.1280	0.4693	green	aquatic	harmonic	MGV	
4289	Spectrogram 1	1	25211.693500000	25211.998159392	14.652	981.685	S1130_048K_MGV_10457639_20250520_101500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_101500.flac	11.6935	140.625	46.875	117.188	234.375	726.562	117.188	679.688	0.9231	0.0769	0.4615	1.0000	1.0000	0.1493	0.2560	green	aquatic	harmonic	MGV	
4291	Spectrogram 1	1	25212.284900000	25212.643322815	0.000	791.209	S1130_048K_MGV_10457639_20250520_101500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_101500.flac	12.2849	140.625	23.438	93.750	187.500	585.938	93.750	562.500	0.7500	0.0625	0.5000	0.8125	0.9375	0.1067	0.2987	green	aquatic	harmonic	MGV	
4300	Spectrogram 1	1	25225.743700000	25226.129004525	0.000	885.375	S1130_048K_MGV_10457639_20250520_101500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_101500.flac	25.7437	140.625	23.438	93.750	210.938	632.812	117.188	609.375	0.7647	0.0588	0.4706	0.7647	0.9412	0.1067	0.3200	green	aquatic	harmonic	MGV	
4301	Spectrogram 1	1	25227.249100000	25227.535838252	31.621	774.704	S1130_048K_MGV_10457639_20250520_101500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_101500.flac	27.2491	164.062	46.875	117.188	421.875	632.812	304.688	585.938	0.6667	0.0000	0.3333	1.0000	1.0000	0.1707	0.2560	green	aquatic	chain	MGV	3
4306	Spectrogram 1	1	25235.017900000	25235.223993118	15.810	901.186	S1130_048K_MGV_10457639_20250520_101500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_101500.flac	35.0179	140.625	23.438	70.312	421.875	750.000	351.562	726.562	0.5556	0.0000	0.2222	0.7778	1.0000	0.1067	0.1920	green	aquatic	harmonic	MGV	
4307	Spectrogram 1	1	25235.224000000	25235.555541104	15.810	885.375	S1130_048K_MGV_10457639_20250520_101500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_101500.flac	35.2240	140.625	46.875	117.188	210.938	632.812	93.750	585.938	0.8571	0.0714	0.5714	0.9286	1.0000	0.1067	0.2773	green	aquatic	harmonic	MGV	
4308	Spectrogram 1	1	25234.991000000	25235.582397644	15.810	932.806	S1130_048K_MGV_10457639_20250520_101500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_101500.flac	34.9910	140.625	23.438	93.750	234.375	703.125	140.625	679.688	0.5000	0.0769	0.3846	0.5769	0.9231	0.1067	0.4693	green	aquatic	chain	MGV	
4312	Spectrogram 1	1	25243.790300000	25244.041195970	0.000	723.549	S1130_048K_MGV_10457639_20250520_101500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_101500.flac	43.7903	117.188	0.000	46.875	304.688	585.938	257.812	585.938	0.5455	0.0000	0.1818	0.8182	1.0000	0.1493	0.2347	green	aquatic	chain	MGV	2
4322	Spectrogram 1	1	25254.578800000	25254.865538251	0.000	546.075	S1130_048K_MGV_10457639_20250520_101500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_101500.flac	54.5788	117.188	0.000	70.312	210.938	492.188	140.625	492.188	0.6667	0.0000	0.2500	1.0000	1.0000	0.1920	0.2560	green	aquatic	harmonic	MGV	
4323	Spectrogram 1	1	25254.408600000	25254.614693118	0.000	614.334	S1130_048K_MGV_10457639_20250520_101500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_101500.flac	54.4086	117.188	0.000	46.875	234.375	562.500	187.500	562.500	0.5556	0.0000	0.2222	0.7778	1.0000	0.1067	0.1920	green	aquatic	harmonic	MGV	
4325	Spectrogram 1	1	25254.077000000	25254.883451333	0.000	750.853	S1130_048K_MGV_10457639_20250520_101500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_101500.flac	54.0770	140.625	23.438	93.750	234.375	585.938	140.625	562.500	0.3514	0.0541	0.2973	0.5676	0.9459	0.2133	0.7040	green	aquatic	chain	MGV	
4326	Spectrogram 1	1	25810.035800000	25810.447986237	0.000	967.033	S1130_048K_MGV_10457639_20250520_103000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_103000.flac	10.0358	117.188	0.000	46.875	351.562	796.875	304.688	796.875	0.3889	0.0000	0.1667	0.6667	0.9444	0.1920	0.3627	green	aquatic	harmonic	MGV	
4327	Spectrogram 1	1	25811.980300000	25812.222235400	0.000	688.645	S1130_048K_MGV_10457639_20250520_103000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_103000.flac	11.9803	93.750	0.000	46.875	257.812	585.938	210.938	585.938	0.4000	0.0000	0.2000	0.7000	1.0000	0.1067	0.2133	green	aquatic	harmonic	MGV	
4336	Spectrogram 1	1	25804.793900000	25805.394258215	0.000	175.824	S1130_048K_MGV_10457639_20250520_103000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_103000.flac	4.7939	70.312	0.000	46.875	93.750	164.062	46.875	164.062	0.3704	0.0370	0.1852	0.7407	0.9630	0.3200	0.5333	green	aquatic	harmonic	MGV	
4339	Spectrogram 1	1	25806.379900000	25806.747283385	0.000	175.824	S1130_048K_MGV_10457639_20250520_103000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_103000.flac	6.3799	46.875	0.000	23.438	93.750	164.062	70.312	164.062	0.3125	0.0000	0.1875	0.6250	0.9375	0.1493	0.3200	green	aquatic	harmonic	MGV	
4346	Spectrogram 1	1	25822.267000000	25823.351229014	31.621	916.996	S1130_048K_MGV_10457639_20250520_103000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_103000.flac	22.2670	164.062	46.875	70.312	398.438	773.438	328.125	726.562	0.4200	0.0400	0.2000	0.6800	0.9200	0.5120	0.9387	green	aquatic	chain	MGV	18
4350	Spectrogram 1	1	25825.698900000	25826.075243955	0.000	553.360	S1130_048K_MGV_10457639_20250520_103000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_103000.flac	25.6989	93.750	0.000	46.875	210.938	468.750	164.062	468.750	0.3529	0.0000	0.1765	0.6471	1.0000	0.1707	0.3627	green	aquatic	harmonic	MGV	
